,year,month,day,hour,AEP_MW
873,2016,2,6,9,16895.0
874,2016,2,6,10,16619.0
875,2016,2,6,11,16062.0
876,2016,2,6,12,15442.0
877,2016,2,6,13,14831.0
878,2016,2,6,14,14340.0
879,2016,2,6,15,13995.0
880,2016,2,6,16,13866.0
881,2016,2,6,17,13968.0
882,2016,2,6,18,14435.0
883,2016,2,6,19,15408.0
884,2016,2,6,20,15654.0
885,2016,2,6,21,15538.0
886,2016,2,6,22,15361.0
887,2016,2,6,23,14990.0
888,2016,2,7,0,14545.0
889,2016,2,7,1,14242.0
890,2016,2,7,2,14177.0
891,2016,2,7,3,14162.0
892,2016,2,7,4,14247.0
893,2016,2,7,5,14402.0
894,2016,2,7,6,14752.0
895,2016,2,7,7,15166.0
896,2016,2,7,8,15606.0
897,2016,2,7,9,16068.0
898,2016,2,7,10,15996.0
899,2016,2,7,11,15241.0
900,2016,2,7,12,14617.0
901,2016,2,7,13,14356.0
902,2016,2,7,14,13949.0
903,2016,2,7,15,13732.0
904,2016,2,7,16,13653.0
905,2016,2,7,17,13807.0
906,2016,2,7,18,14388.0
907,2016,2,7,19,15076.0
908,2016,2,7,20,15003.0
909,2016,2,7,21,15048.0
910,2016,2,7,22,14976.0
911,2016,2,7,23,14740.0
912,2016,2,8,0,14458.0
913,2016,2,8,1,14018.0
914,2016,2,8,2,13890.0
915,2016,2,8,3,13817.0
916,2016,2,8,4,14048.0
917,2016,2,8,5,14426.0
918,2016,2,8,6,15410.0
919,2016,2,8,7,16962.0
920,2016,2,8,8,17721.0
921,2016,2,8,9,17547.0
922,2016,2,8,10,17377.0
923,2016,2,8,11,17272.0
924,2016,2,8,12,17015.0
925,2016,2,8,13,16805.0
926,2016,2,8,14,16638.0
927,2016,2,8,15,16505.0
928,2016,2,8,16,16541.0
929,2016,2,8,17,16753.0
930,2016,2,8,18,17148.0
931,2016,2,8,19,17912.0
932,2016,2,8,20,17940.0
933,2016,2,8,21,17807.0
934,2016,2,8,22,17549.0
935,2016,2,8,23,16543.0
936,2016,2,9,0,15814.0
937,2016,2,9,1,15543.0
938,2016,2,9,2,15313.0
939,2016,2,9,3,15362.0
940,2016,2,9,4,15539.0
941,2016,2,9,5,15902.0
942,2016,2,9,6,16780.0
943,2016,2,9,7,18098.0
944,2016,2,9,8,18828.0
945,2016,2,9,9,18850.0
946,2016,2,9,10,18842.0
947,2016,2,9,11,18860.0
948,2016,2,9,12,18656.0
949,2016,2,9,13,18674.0
950,2016,2,9,14,18623.0
951,2016,2,9,15,18589.0
952,2016,2,9,16,18570.0
953,2016,2,9,17,18795.0
954,2016,2,9,18,19235.0
955,2016,2,9,19,19952.0
956,2016,2,9,20,20014.0
957,2016,2,9,21,19802.0
958,2016,2,9,22,19266.0
959,2016,2,9,23,18379.0
960,2016,2,10,0,17697.0
961,2016,2,10,1,17257.0
962,2016,2,10,2,17134.0
963,2016,2,10,3,17041.0
964,2016,2,10,4,17243.0
965,2016,2,10,5,17619.0
966,2016,2,10,6,18394.0
967,2016,2,10,7,19806.0
968,2016,2,10,8,20419.0
969,2016,2,10,9,20312.0
970,2016,2,10,10,20191.0
971,2016,2,10,11,19935.0
972,2016,2,10,12,19680.0
973,2016,2,10,13,19358.0
974,2016,2,10,14,19294.0
975,2016,2,10,15,19126.0
976,2016,2,10,16,19159.0
977,2016,2,10,17,19305.0
978,2016,2,10,18,19926.0
979,2016,2,10,19,20733.0
980,2016,2,10,20,20796.0
981,2016,2,10,21,20724.0
982,2016,2,10,22,20217.0
983,2016,2,10,23,19359.0
984,2016,2,11,0,18644.0
985,2016,2,11,1,18305.0
986,2016,2,11,2,18130.0
987,2016,2,11,3,18110.0
988,2016,2,11,4,18218.0
989,2016,2,11,5,18535.0
990,2016,2,11,6,19355.0
991,2016,2,11,7,20748.0
992,2016,2,11,8,21135.0
993,2016,2,11,9,20937.0
994,2016,2,11,10,20429.0
995,2016,2,11,11,19881.0
996,2016,2,11,12,19304.0
997,2016,2,11,13,18828.0
998,2016,2,11,14,18525.0
999,2016,2,11,15,18089.0
1000,2016,2,11,16,17931.0
1001,2016,2,11,17,17992.0
1002,2016,2,11,18,18521.0
1003,2016,2,11,19,19553.0
1004,2016,2,11,20,19863.0
1005,2016,2,11,21,19897.0
1006,2016,2,11,22,19643.0
1007,2016,2,11,23,18958.0
1008,2016,2,12,0,18295.0
1009,2016,2,12,1,17713.0
1010,2016,2,12,2,17543.0
1011,2016,2,12,3,17633.0
1012,2016,2,12,4,17660.0
1013,2016,2,12,5,17951.0
1014,2016,2,12,6,18728.0
1015,2016,2,12,7,19876.0
1016,2016,2,12,8,20362.0
1017,2016,2,12,9,20190.0
1018,2016,2,12,10,19848.0
1019,2016,2,12,11,19631.0
1020,2016,2,12,12,19229.0
1021,2016,2,12,13,18925.0
1022,2016,2,12,14,18716.0
1023,2016,2,12,15,18494.0
1024,2016,2,12,16,18383.0
1025,2016,2,12,17,18392.0
1026,2016,2,12,18,18589.0
1027,2016,2,12,19,19139.0
1028,2016,2,12,20,18716.0
1029,2016,2,12,21,17995.0
1030,2016,2,12,22,17711.0
1031,2016,2,12,23,17112.0
1032,2016,2,13,0,16667.0
1033,2016,2,13,1,16450.0
1034,2016,2,13,2,16248.0
1035,2016,2,13,3,16298.0
1036,2016,2,13,4,16367.0
1037,2016,2,13,5,16762.0
1038,2016,2,13,6,17181.0
1039,2016,2,13,7,17820.0
1040,2016,2,13,8,18280.0
1041,2016,2,13,9,18684.0
1042,2016,2,13,10,18564.0
1043,2016,2,13,11,18387.0
1044,2016,2,13,12,17971.0
1045,2016,2,13,13,17726.0
1046,2016,2,13,14,17394.0
1047,2016,2,13,15,17097.0
1048,2016,2,13,16,17096.0
1049,2016,2,13,17,17184.0
1050,2016,2,13,18,17464.0
1051,2016,2,13,19,18549.0
1052,2016,2,13,20,18856.0
1053,2016,2,13,21,18826.0
1054,2016,2,13,22,18710.0
1055,2016,2,13,23,18450.0
1056,2016,2,14,0,18101.0
1057,2016,2,14,1,17854.0
1058,2016,2,14,2,17762.0
1059,2016,2,14,3,17856.0
1060,2016,2,14,4,17944.0
1061,2016,2,14,5,18016.0
1062,2016,2,14,6,18097.0
1063,2016,2,14,7,18587.0
1064,2016,2,14,8,18844.0
1065,2016,2,14,9,18958.0
1066,2016,2,14,10,18650.0
1067,2016,2,14,11,18179.0
1068,2016,2,14,12,17590.0
1069,2016,2,14,13,17205.0
1070,2016,2,14,14,16991.0
1071,2016,2,14,15,16868.0
1072,2016,2,14,16,16916.0
1073,2016,2,14,17,17323.0
1074,2016,2,14,18,17943.0
1075,2016,2,14,19,18683.0
1076,2016,2,14,20,18842.0
1077,2016,2,14,21,18862.0
1078,2016,2,14,22,18412.0
1079,2016,2,14,23,17813.0
1080,2016,2,15,0,17152.0
1081,2016,2,15,1,16898.0
1082,2016,2,15,2,16668.0
1083,2016,2,15,3,16540.0
1084,2016,2,15,4,16374.0
1085,2016,2,15,5,16611.0
1086,2016,2,15,6,17064.0
1087,2016,2,15,7,17761.0
1088,2016,2,15,8,18245.0
1089,2016,2,15,9,18394.0
1090,2016,2,15,10,18489.0
1091,2016,2,15,11,18503.0
1092,2016,2,15,12,18322.0
1093,2016,2,15,13,18179.0
1094,2016,2,15,14,17951.0
1095,2016,2,15,15,17637.0
1096,2016,2,15,16,17390.0
1097,2016,2,15,17,17413.0
1098,2016,2,15,18,17534.0
1099,2016,2,15,19,18066.0
1100,2016,2,15,20,18013.0
1101,2016,2,15,21,17555.0
1102,2016,2,15,22,16867.0
1103,2016,2,15,23,16109.0
1104,2016,2,16,0,15407.0
1105,2016,2,16,1,15796.0
1106,2016,2,16,2,15568.0
1107,2016,2,16,3,15442.0
1108,2016,2,16,4,15424.0
1109,2016,2,16,5,15578.0
1110,2016,2,16,6,16221.0
1111,2016,2,16,7,17055.0
1112,2016,2,16,8,17680.0
1113,2016,2,16,9,17753.0
1114,2016,2,16,10,17789.0
1115,2016,2,16,11,17759.0
1116,2016,2,16,12,17563.0
1117,2016,2,16,13,17332.0
1118,2016,2,16,14,17243.0
1119,2016,2,16,15,17079.0
1120,2016,2,16,16,16981.0
1121,2016,2,16,17,16962.0
1122,2016,2,16,18,17325.0
1123,2016,2,16,19,17915.0
1124,2016,2,16,20,17982.0
1125,2016,2,16,21,17705.0
1126,2016,2,16,22,17223.0
1127,2016,2,16,23,16518.0
1128,2016,2,17,0,15697.0
1129,2016,2,17,1,15228.0
1130,2016,2,17,2,14956.0
1131,2016,2,17,3,14940.0
1132,2016,2,17,4,14908.0
1133,2016,2,17,5,15189.0
1134,2016,2,17,6,15962.0
1135,2016,2,17,7,17349.0
1136,2016,2,17,8,17822.0
1137,2016,2,17,9,17758.0
1138,2016,2,17,10,17485.0
1139,2016,2,17,11,17319.0
1140,2016,2,17,12,17035.0
1141,2016,2,17,13,16767.0
1142,2016,2,17,14,16542.0
1143,2016,2,17,15,16319.0
1144,2016,2,17,16,16140.0
1145,2016,2,17,17,16345.0
1146,2016,2,17,18,16740.0
1147,2016,2,17,19,17584.0
1148,2016,2,17,20,17828.0
1149,2016,2,17,21,17625.0
1150,2016,2,17,22,17174.0
1151,2016,2,17,23,16466.0
1152,2016,2,18,0,15822.0
1153,2016,2,18,1,15302.0
1154,2016,2,18,2,15102.0
1155,2016,2,18,3,15012.0
1156,2016,2,18,4,15142.0
1157,2016,2,18,5,15511.0
1158,2016,2,18,6,16319.0
1159,2016,2,18,7,17865.0
1160,2016,2,18,8,18479.0
1161,2016,2,18,9,18198.0
1162,2016,2,18,10,17631.0
1163,2016,2,18,11,17191.0
1164,2016,2,18,12,16657.0
1165,2016,2,18,13,16218.0
1166,2016,2,18,14,15904.0
1167,2016,2,18,15,15532.0
1168,2016,2,18,16,15328.0
1169,2016,2,18,17,15518.0
1170,2016,2,18,18,15952.0
1171,2016,2,18,19,17013.0
1172,2016,2,18,20,17411.0
1173,2016,2,18,21,17434.0
1174,2016,2,18,22,17074.0
1175,2016,2,18,23,16359.0
1176,2016,2,19,0,15674.0
1177,2016,2,19,1,15156.0
1178,2016,2,19,2,15008.0
1179,2016,2,19,3,14903.0
1180,2016,2,19,4,15025.0
1181,2016,2,19,5,15224.0
1182,2016,2,19,6,16177.0
1183,2016,2,19,7,17472.0
1184,2016,2,19,8,17989.0
1185,2016,2,19,9,17598.0
1186,2016,2,19,10,17069.0
1187,2016,2,19,11,16501.0
1188,2016,2,19,12,15890.0
1189,2016,2,19,13,15395.0
1190,2016,2,19,14,15068.0
1191,2016,2,19,15,14664.0
1192,2016,2,19,16,14199.0
1193,2016,2,19,17,14276.0
1194,2016,2,19,18,14441.0
1195,2016,2,19,19,15005.0
1196,2016,2,19,20,14996.0
1197,2016,2,19,21,14795.0
1198,2016,2,19,22,14410.0
1199,2016,2,19,23,13765.0
1200,2016,2,20,0,13063.0
1201,2016,2,20,1,12570.0
1202,2016,2,20,2,12202.0
1203,2016,2,20,3,12090.0
1204,2016,2,20,4,12025.0
1205,2016,2,20,5,12114.0
1206,2016,2,20,6,12354.0
1207,2016,2,20,7,12894.0
1208,2016,2,20,8,13318.0
1209,2016,2,20,9,13634.0
1210,2016,2,20,10,13757.0
1211,2016,2,20,11,13683.0
1212,2016,2,20,12,13348.0
1213,2016,2,20,13,13050.0
1214,2016,2,20,14,12708.0
1215,2016,2,20,15,12436.0
1216,2016,2,20,16,12283.0
1217,2016,2,20,17,12241.0
1218,2016,2,20,18,12351.0
1219,2016,2,20,19,12976.0
1220,2016,2,20,20,13190.0
1221,2016,2,20,21,13075.0
1222,2016,2,20,22,12812.0
1223,2016,2,20,23,12417.0
1224,2016,2,21,0,11913.0
1225,2016,2,21,1,11542.0
1226,2016,2,21,2,11293.0
1227,2016,2,21,3,11223.0
1228,2016,2,21,4,11265.0
1229,2016,2,21,5,11321.0
1230,2016,2,21,6,11530.0
1231,2016,2,21,7,11967.0
1232,2016,2,21,8,12399.0
1233,2016,2,21,9,12837.0
1234,2016,2,21,10,13136.0
1235,2016,2,21,11,13075.0
1236,2016,2,21,12,12986.0
1237,2016,2,21,13,13047.0
1238,2016,2,21,14,12933.0
1239,2016,2,21,15,12732.0
1240,2016,2,21,16,12666.0
1241,2016,2,21,17,12834.0
1242,2016,2,21,18,13201.0
1243,2016,2,21,19,13939.0
1244,2016,2,21,20,14425.0
1245,2016,2,21,21,14271.0
1246,2016,2,21,22,13820.0
1247,2016,2,21,23,13250.0
1248,2016,2,22,0,12917.0
1249,2016,2,22,1,12536.0
1250,2016,2,22,2,12420.0
1251,2016,2,22,3,12499.0
1252,2016,2,22,4,12678.0
1253,2016,2,22,5,13070.0
1254,2016,2,22,6,14017.0
1255,2016,2,22,7,15595.0
1256,2016,2,22,8,16273.0
1257,2016,2,22,9,16214.0
1258,2016,2,22,10,16014.0
1259,2016,2,22,11,15686.0
1260,2016,2,22,12,15980.0
1261,2016,2,22,13,15381.0
1262,2016,2,22,14,15103.0
1263,2016,2,22,15,14844.0
1264,2016,2,22,16,14716.0
1265,2016,2,22,17,14653.0
1266,2016,2,22,18,14985.0
1267,2016,2,22,19,15848.0
1268,2016,2,22,20,16246.0
1269,2016,2,22,21,16087.0
1270,2016,2,22,22,15615.0
1271,2016,2,22,23,14878.0
1272,2016,2,23,0,14140.0
1273,2016,2,23,1,13684.0
1274,2016,2,23,2,13428.0
1275,2016,2,23,3,13367.0
1276,2016,2,23,4,13490.0
1277,2016,2,23,5,13873.0
1278,2016,2,23,6,14712.0
1279,2016,2,23,7,16094.0
1280,2016,2,23,8,16759.0
1281,2016,2,23,9,16481.0
1282,2016,2,23,10,16228.0
1283,2016,2,23,11,15953.0
1284,2016,2,23,12,15593.0
1285,2016,2,23,13,15316.0
1286,2016,2,23,14,15044.0
1287,2016,2,23,15,14742.0
1288,2016,2,23,16,14578.0
1289,2016,2,23,17,14582.0
1290,2016,2,23,18,14925.0
1291,2016,2,23,19,15709.0
1292,2016,2,23,20,15996.0
1293,2016,2,23,21,15819.0
1294,2016,2,23,22,15279.0
1295,2016,2,23,23,14511.0
1296,2016,2,24,0,13896.0
1297,2016,2,24,1,13378.0
1298,2016,2,24,2,13159.0
1299,2016,2,24,3,13152.0
1300,2016,2,24,4,13251.0
1301,2016,2,24,5,13710.0
1302,2016,2,24,6,14468.0
1303,2016,2,24,7,15817.0
1304,2016,2,24,8,16424.0
1305,2016,2,24,9,16261.0
1306,2016,2,24,10,16108.0
1307,2016,2,24,11,16098.0
1308,2016,2,24,12,15960.0
1309,2016,2,24,13,15834.0
1310,2016,2,24,14,15508.0
1311,2016,2,24,15,15140.0
1312,2016,2,24,16,14978.0
1313,2016,2,24,17,14989.0
1314,2016,2,24,18,15268.0
1315,2016,2,24,19,15864.0
1316,2016,2,24,20,16100.0
1317,2016,2,24,21,15863.0
1318,2016,2,24,22,15519.0
1319,2016,2,24,23,14952.0
1320,2016,2,25,0,14326.0
1321,2016,2,25,1,14000.0
1322,2016,2,25,2,13902.0
1323,2016,2,25,3,13929.0
1324,2016,2,25,4,14028.0
1325,2016,2,25,5,14484.0
1326,2016,2,25,6,15323.0
1327,2016,2,25,7,16760.0
1328,2016,2,25,8,17370.0
1329,2016,2,25,9,17435.0
1330,2016,2,25,10,17526.0
1331,2016,2,25,11,17572.0
1332,2016,2,25,12,17475.0
1333,2016,2,25,13,17055.0
1334,2016,2,25,14,17259.0
1335,2016,2,25,15,17076.0
1336,2016,2,25,16,17004.0
1337,2016,2,25,17,17129.0
1338,2016,2,25,18,17455.0
1339,2016,2,25,19,18034.0
1340,2016,2,25,20,18222.0
1341,2016,2,25,21,17934.0
1342,2016,2,25,22,17370.0
1343,2016,2,25,23,16594.0
1344,2016,2,26,0,15882.0
1345,2016,2,26,1,15360.0
1346,2016,2,26,2,15089.0
1347,2016,2,26,3,15041.0
1348,2016,2,26,4,15098.0
1349,2016,2,26,5,15458.0
1350,2016,2,26,6,16269.0
1351,2016,2,26,7,17686.0
1352,2016,2,26,8,18238.0
1353,2016,2,26,9,18121.0
1354,2016,2,26,10,18020.0
1355,2016,2,26,11,17783.0
1356,2016,2,26,12,17497.0
1357,2016,2,26,13,17221.0
1358,2016,2,26,14,16909.0
1359,2016,2,26,15,16620.0
1360,2016,2,26,16,16394.0
1361,2016,2,26,17,16316.0
1362,2016,2,26,18,16563.0
1363,2016,2,26,19,17135.0
1364,2016,2,26,20,17217.0
1365,2016,2,26,21,17055.0
1366,2016,2,26,22,16651.0
1367,2016,2,26,23,16121.0
1368,2016,2,27,0,15380.0
1369,2016,2,27,1,14810.0
1370,2016,2,27,2,14540.0
1371,2016,2,27,3,14340.0
1372,2016,2,27,4,14316.0
1373,2016,2,27,5,14456.0
1374,2016,2,27,6,14705.0
1375,2016,2,27,7,15198.0
1376,2016,2,27,8,15575.0
1377,2016,2,27,9,15903.0
1378,2016,2,27,10,15764.0
1379,2016,2,27,11,15513.0
1380,2016,2,27,12,15007.0
1381,2016,2,27,13,14481.0
1382,2016,2,27,14,13889.0
1383,2016,2,27,15,13529.0
1384,2016,2,27,16,13240.0
1385,2016,2,27,17,13168.0
1386,2016,2,27,18,13405.0
1387,2016,2,27,19,14227.0
1388,2016,2,27,20,14846.0
1389,2016,2,27,21,14875.0
1390,2016,2,27,22,14683.0
1391,2016,2,27,23,14332.0
1392,2016,2,28,0,13867.0
1393,2016,2,28,1,13455.0
1394,2016,2,28,2,13291.0
1395,2016,2,28,3,13269.0
1396,2016,2,28,4,13252.0
1397,2016,2,28,5,13384.0
1398,2016,2,28,6,13675.0
1399,2016,2,28,7,13994.0
1400,2016,2,28,8,14251.0
1401,2016,2,28,9,14435.0
1402,2016,2,28,10,13973.0
1403,2016,2,28,11,13505.0
1404,2016,2,28,12,13041.0
1405,2016,2,28,13,12728.0
1406,2016,2,28,14,12422.0
1407,2016,2,28,15,12120.0
1408,2016,2,28,16,12020.0
1409,2016,2,28,17,12055.0
1410,2016,2,28,18,12440.0
1411,2016,2,28,19,13125.0
1412,2016,2,28,20,13653.0
1413,2016,2,28,21,13616.0
1414,2016,2,28,22,13228.0
1415,2016,2,28,23,12810.0
1416,2016,2,29,0,12332.0
1417,2016,2,29,1,11946.0
1418,2016,2,29,2,11743.0
1419,2016,2,29,3,11635.0
1420,2016,2,29,4,11744.0
1421,2016,2,29,5,12161.0
1422,2016,2,29,6,13024.0
1423,2016,2,29,7,14595.0
1424,2016,2,29,8,15377.0
1425,2016,2,29,9,15489.0
1426,2016,2,29,10,15380.0
1427,2016,2,29,11,15341.0
1428,2016,2,29,12,15127.0
1429,2016,2,29,13,14774.0
1430,2016,2,29,14,14527.0
1431,2016,2,29,15,14212.0
1432,2016,2,29,16,13848.0
1433,2016,2,29,17,13712.0
1434,2016,2,29,18,13846.0
1435,2016,2,29,19,14705.0
1436,2016,2,29,20,15309.0
1437,2016,2,29,21,15250.0
1438,2016,2,29,22,14886.0
1439,2016,2,29,23,14233.0
1440,2016,3,1,0,13639.0
1441,2016,3,1,1,13304.0
1442,2016,3,1,2,13192.0
1443,2016,3,1,3,13171.0
1444,2016,3,1,4,13384.0
1445,2016,3,1,5,13814.0
1446,2016,3,1,6,14842.0
1447,2016,3,1,7,16368.0
1448,2016,3,1,8,16852.0
1449,2016,3,1,9,16490.0
1450,2016,3,1,10,15940.0
1451,2016,3,1,11,15449.0
1452,2016,3,1,12,15086.0
1453,2016,3,1,13,14874.0
1454,2016,3,1,14,14742.0
1455,2016,3,1,15,14621.0
1456,2016,3,1,16,14458.0
1457,2016,3,1,17,14644.0
1458,2016,3,1,18,14869.0
1459,2016,3,1,19,15425.0
1460,2016,3,1,20,15814.0
1461,2016,3,1,21,15645.0
1462,2016,3,1,22,15249.0
1463,2016,3,1,23,14698.0
1464,2016,3,2,0,14017.0
1465,2016,3,2,1,13738.0
1466,2016,3,2,2,13627.0
1467,2016,3,2,3,13763.0
1468,2016,3,2,4,13889.0
1469,2016,3,2,5,14368.0
1470,2016,3,2,6,15286.0
1471,2016,3,2,7,16822.0
1472,2016,3,2,8,17472.0
1473,2016,3,2,9,17464.0
1474,2016,3,2,10,17412.0
1475,2016,3,2,11,17292.0
1476,2016,3,2,12,17159.0
1477,2016,3,2,13,16996.0
1478,2016,3,2,14,16744.0
1479,2016,3,2,15,16384.0
1480,2016,3,2,16,16054.0
1481,2016,3,2,17,16062.0
1482,2016,3,2,18,16260.0
1483,2016,3,2,19,17137.0
1484,2016,3,2,20,17791.0
1485,2016,3,2,21,17826.0
1486,2016,3,2,22,17450.0
1487,2016,3,2,23,16657.0
1488,2016,3,3,0,16154.0
1489,2016,3,3,1,15786.0
1490,2016,3,3,2,15666.0
1491,2016,3,3,3,15650.0
1492,2016,3,3,4,15741.0
1493,2016,3,3,5,16127.0
1494,2016,3,3,6,16865.0
1495,2016,3,3,7,18289.0
1496,2016,3,3,8,18664.0
1497,2016,3,3,9,18363.0
1498,2016,3,3,10,17894.0
1499,2016,3,3,11,17606.0
1500,2016,3,3,12,17286.0
1501,2016,3,3,13,17145.0
1502,2016,3,3,14,17229.0
1503,2016,3,3,15,17106.0
1504,2016,3,3,16,17059.0
1505,2016,3,3,17,17238.0
1506,2016,3,3,18,17511.0
1507,2016,3,3,19,18147.0
1508,2016,3,3,20,18391.0
1509,2016,3,3,21,18194.0
1510,2016,3,3,22,17535.0
1511,2016,3,3,23,16586.0
1512,2016,3,4,0,15836.0
1513,2016,3,4,1,15288.0
1514,2016,3,4,2,15101.0
1515,2016,3,4,3,15006.0
1516,2016,3,4,4,14958.0
1517,2016,3,4,5,15256.0
1518,2016,3,4,6,15937.0
1519,2016,3,4,7,17242.0
1520,2016,3,4,8,17644.0
1521,2016,3,4,9,17534.0
1522,2016,3,4,10,17454.0
1523,2016,3,4,11,17264.0
1524,2016,3,4,12,17058.0
1525,2016,3,4,13,16788.0
1526,2016,3,4,14,16543.0
1527,2016,3,4,15,16239.0
1528,2016,3,4,16,16032.0
1529,2016,3,4,17,16032.0
1530,2016,3,4,18,16121.0
1531,2016,3,4,19,16562.0
1532,2016,3,4,20,16714.0
1533,2016,3,4,21,16616.0
1534,2016,3,4,22,16249.0
1535,2016,3,4,23,15553.0
1536,2016,3,5,0,14818.0
1537,2016,3,5,1,14309.0
1538,2016,3,5,2,14098.0
1539,2016,3,5,3,14100.0
1540,2016,3,5,4,14048.0
1541,2016,3,5,5,14233.0
1542,2016,3,5,6,14603.0
1543,2016,3,5,7,15163.0
1544,2016,3,5,8,15539.0
1545,2016,3,5,9,15840.0
1546,2016,3,5,10,15745.0
1547,2016,3,5,11,15521.0
1548,2016,3,5,12,15162.0
1549,2016,3,5,13,14759.0
1550,2016,3,5,14,14521.0
1551,2016,3,5,15,14371.0
1552,2016,3,5,16,14344.0
1553,2016,3,5,17,14530.0
1554,2016,3,5,18,14773.0
1555,2016,3,5,19,15237.0
1556,2016,3,5,20,15396.0
1557,2016,3,5,21,15146.0
1558,2016,3,5,22,14757.0
1559,2016,3,5,23,14215.0
1560,2016,3,6,0,13572.0
1561,2016,3,6,1,13166.0
1562,2016,3,6,2,13013.0
1563,2016,3,6,3,12854.0
1564,2016,3,6,4,12864.0
1565,2016,3,6,5,13049.0
1566,2016,3,6,6,13253.0
1567,2016,3,6,7,13695.0
1568,2016,3,6,8,14112.0
1569,2016,3,6,9,14553.0
1570,2016,3,6,10,14689.0
1571,2016,3,6,11,14568.0
1572,2016,3,6,12,14344.0
1573,2016,3,6,13,14101.0
1574,2016,3,6,14,13748.0
1575,2016,3,6,15,13389.0
1576,2016,3,6,16,13163.0
1577,2016,3,6,17,13192.0
1578,2016,3,6,18,13494.0
1579,2016,3,6,19,14404.0
1580,2016,3,6,20,15164.0
1581,2016,3,6,21,15218.0
1582,2016,3,6,22,14939.0
1583,2016,3,6,23,14491.0
1584,2016,3,7,0,14087.0
1585,2016,3,7,1,13777.0
1586,2016,3,7,2,13705.0
1587,2016,3,7,3,13775.0
1588,2016,3,7,4,13894.0
1589,2016,3,7,5,14237.0
1590,2016,3,7,6,15086.0
1591,2016,3,7,7,16563.0
1592,2016,3,7,8,16927.0
1593,2016,3,7,9,16565.0
1594,2016,3,7,10,16047.0
1595,2016,3,7,11,15635.0
1596,2016,3,7,12,15275.0
1597,2016,3,7,13,14873.0
1598,2016,3,7,14,14567.0
1599,2016,3,7,15,14255.0
1600,2016,3,7,16,13993.0
1601,2016,3,7,17,13807.0
1602,2016,3,7,18,13969.0
1603,2016,3,7,19,14702.0
1604,2016,3,7,20,15098.0
1605,2016,3,7,21,14897.0
1606,2016,3,7,22,14365.0
1607,2016,3,7,23,13613.0
1608,2016,3,8,0,12975.0
1609,2016,3,8,1,12463.0
1610,2016,3,8,2,12170.0
1611,2016,3,8,3,12127.0
1612,2016,3,8,4,12159.0
1613,2016,3,8,5,12570.0
1614,2016,3,8,6,13402.0
1615,2016,3,8,7,14871.0
1616,2016,3,8,8,15353.0
1617,2016,3,8,9,15171.0
1618,2016,3,8,10,14808.0
1619,2016,3,8,11,14547.0
1620,2016,3,8,12,14337.0
1621,2016,3,8,13,14236.0
1622,2016,3,8,14,13974.0
1623,2016,3,8,15,13974.0
1624,2016,3,8,16,13679.0
1625,2016,3,8,17,13654.0
1626,2016,3,8,18,13635.0
1627,2016,3,8,19,13911.0
1628,2016,3,8,20,14526.0
1629,2016,3,8,21,14249.0
1630,2016,3,8,22,13750.0
1631,2016,3,8,23,12916.0
1632,2016,3,9,0,12155.0
1633,2016,3,9,1,11739.0
1634,2016,3,9,2,11472.0
1635,2016,3,9,3,11424.0
1636,2016,3,9,4,11520.0
1637,2016,3,9,5,11900.0
1638,2016,3,9,6,12786.0
1639,2016,3,9,7,14230.0
1640,2016,3,9,8,14679.0
1641,2016,3,9,9,14588.0
1642,2016,3,9,10,14460.0
1643,2016,3,9,11,14327.0
1644,2016,3,9,12,14179.0
1645,2016,3,9,13,14152.0
1646,2016,3,9,14,14094.0
1647,2016,3,9,15,13963.0
1648,2016,3,9,16,13812.0
1649,2016,3,9,17,13713.0
1650,2016,3,9,18,13790.0
1651,2016,3,9,19,14353.0
1652,2016,3,9,20,14676.0
1653,2016,3,9,21,14465.0
1654,2016,3,9,22,13956.0
1655,2016,3,9,23,12963.0
1656,2016,3,10,0,12141.0
1657,2016,3,10,1,11504.0
1658,2016,3,10,2,11209.0
1659,2016,3,10,3,11177.0
1660,2016,3,10,4,11192.0
1661,2016,3,10,5,11470.0
1662,2016,3,10,6,12269.0
1663,2016,3,10,7,13664.0
1664,2016,3,10,8,14247.0
1665,2016,3,10,9,14284.0
1666,2016,3,10,10,14270.0
1667,2016,3,10,11,14467.0
1668,2016,3,10,12,14408.0
1669,2016,3,10,13,14452.0
1670,2016,3,10,14,14431.0
1671,2016,3,10,15,14309.0
1672,2016,3,10,16,14269.0
1673,2016,3,10,17,14266.0
1674,2016,3,10,18,14409.0
1675,2016,3,10,19,14739.0
1676,2016,3,10,20,14951.0
1677,2016,3,10,21,14707.0
1678,2016,3,10,22,14029.0
1679,2016,3,10,23,13176.0
1680,2016,3,11,0,12380.0
1681,2016,3,11,1,11740.0
1682,2016,3,11,2,11372.0
1683,2016,3,11,3,11246.0
1684,2016,3,11,4,11206.0
1685,2016,3,11,5,11425.0
1686,2016,3,11,6,12117.0
1687,2016,3,11,7,13503.0
1688,2016,3,11,8,14042.0
1689,2016,3,11,9,14246.0
1690,2016,3,11,10,14378.0
1691,2016,3,11,11,14362.0
1692,2016,3,11,12,14260.0
1693,2016,3,11,13,13994.0
1694,2016,3,11,14,13886.0
1695,2016,3,11,15,13580.0
1696,2016,3,11,16,13354.0
1697,2016,3,11,17,13211.0
1698,2016,3,11,18,13126.0
1699,2016,3,11,19,13378.0
1700,2016,3,11,20,13814.0
1701,2016,3,11,21,13690.0
1702,2016,3,11,22,13382.0
